,Date,onDay,after_1,after_2,after_3,after_4,after_5,after_6,after_7,after_8,after_9,after_10,after_11,after_12,after_13,after_14,after_15,after_30,after_45,after_90,after_120,after_365,after_730,after_1095,after_1460,after_1825
319,2013-09-12,1683.4200439453125,1687.989990234375,1697.5999755859375,1704.760009765625,1725.52001953125,1722.3399658203125,1709.9100341796875,1701.8399658203125,1697.4200439453125,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1752.0699462890625,1790.6199951171875,1843.800048828125,1845.72998046875,2080.35009765625,2063.360107421875,2249.260009765625,2673.610107421875,2506.85009765625
320,2013-09-13,1687.989990234375,1697.5999755859375,1704.760009765625,1725.52001953125,1722.3399658203125,1709.9100341796875,1701.8399658203125,1697.4200439453125,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1759.77001953125,1798.1800537109375,1843.800048828125,1873.9100341796875,2058.89990234375,2043.93994140625,2238.830078125,2695.81005859375,2506.85009765625
321,2013-09-16,1697.5999755859375,1704.760009765625,1725.52001953125,1722.3399658203125,1709.9100341796875,1701.8399658203125,1697.4200439453125,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1762.1099853515625,1791.530029296875,1844.8599853515625,1873.81005859375,2058.199951171875,2012.6600341796875,2257.830078125,2695.81005859375,2506.85009765625
322,2013-09-17,1704.760009765625,1725.52001953125,1722.3399658203125,1709.9100341796875,1701.8399658203125,1697.4200439453125,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1771.949951171875,1787.8699951171875,1828.4599609375,1877.030029296875,2058.199951171875,2012.6600341796875,2257.830078125,2695.81005859375,2510.030029296875
323,2013-09-18,1725.52001953125,1722.3399658203125,1709.9100341796875,1701.8399658203125,1697.4200439453125,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1763.31005859375,1781.3699951171875,1790.2900390625,1878.0400390625,2020.5799560546875,2012.6600341796875,2257.830078125,2695.81005859375,2510.030029296875
324,2013-09-19,1722.3399658203125,1709.9100341796875,1701.8399658203125,1697.4200439453125,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1756.5400390625,1795.8499755859375,1781.56005859375,1877.1700439453125,2020.5799560546875,2012.6600341796875,2257.830078125,2713.06005859375,2447.889892578125
325,2013-09-20,1709.9100341796875,1701.8399658203125,1697.4200439453125,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1761.6400146484375,1804.760009765625,1792.5,1867.6300048828125,2020.5799560546875,2016.7099609375,2270.75,2723.989990234375,2531.93994140625
326,2013-09-23,1701.8399658203125,1697.4200439453125,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1767.9300537109375,1802.47998046875,1774.199951171875,1868.199951171875,2002.6099853515625,1990.260009765625,2269.0,2743.14990234375,2549.68994140625
327,2013-09-24,1697.4200439453125,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1762.969970703125,1802.75,1794.18994140625,1846.3399658203125,2025.9000244140625,1943.0899658203125,2276.97998046875,2747.7099609375,2549.68994140625
328,2013-09-25,1692.77001953125,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1770.489990234375,1807.22998046875,1782.5899658203125,1841.1300048828125,2062.139892578125,1922.030029296875,2268.89990234375,2747.7099609375,2549.68994140625
329,2013-09-26,1698.6700439453125,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1747.1500244140625,1805.81005859375,1741.8900146484375,1858.8299560546875,2044.81005859375,1923.6700439453125,2268.89990234375,2747.7099609375,2574.409912109375
330,2013-09-27,1691.75,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1770.6099853515625,1805.81005859375,1755.199951171875,1872.25,2028.260009765625,1923.6700439453125,2268.89990234375,2751.2900390625,2584.9599609375
331,2013-09-30,1681.550048828125,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1771.8900146484375,1800.9000244140625,1751.6400146484375,1860.77001953125,2028.260009765625,1923.6700439453125,2268.89990234375,2748.22998046875,2596.639892578125
332,2013-10-01,1695.0,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1767.68994140625,1795.1500244140625,1773.4300537109375,1872.010009765625,2028.260009765625,1938.6800537109375,2275.320068359375,2767.56005859375,2596.260009765625
333,2013-10-02,1693.8699951171875,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1782.0,1792.81005859375,1797.02001953125,1866.52001953125,2023.030029296875,1890.280029296875,2270.43994140625,2786.239990234375,2582.610107421875
334,2013-10-03,1678.6600341796875,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1790.6199951171875,1785.030029296875,1799.8399658203125,1857.43994140625,2011.27001953125,1921.8399658203125,2274.639892578125,2776.419921875,2582.610107421875
335,2013-10-04,1690.5,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1798.1800537109375,1805.0899658203125,1819.75,1865.6199951171875,1992.6700439453125,1880.3299560546875,2267.889892578125,2776.419921875,2582.610107421875
336,2013-10-07,1676.1199951171875,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1791.530029296875,1808.3699951171875,1819.260009765625,1852.56005859375,2019.4200439453125,1881.3299560546875,2267.889892578125,2776.419921875,2610.300048828125
337,2013-10-08,1655.449951171875,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1787.8699951171875,1802.6199951171875,1829.8299560546875,1849.0400390625,2022.550048828125,1881.3299560546875,2267.889892578125,2776.419921875,2616.10009765625
338,2013-10-09,1656.4000244140625,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1781.3699951171875,1782.219970703125,1838.6300048828125,1857.6199951171875,2022.550048828125,1881.3299560546875,2267.889892578125,2802.56005859375,2635.9599609375
339,2013-10-10,1692.56005859375,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1795.8499755859375,1775.5,1840.760009765625,1872.3399658203125,2022.550048828125,1881.3299560546875,2271.889892578125,2798.030029296875,2670.7099609375
340,2013-10-11,1703.199951171875,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1804.760009765625,1775.3199462890625,1840.760009765625,1885.52001953125,2022.550048828125,1859.3299560546875,2263.68994140625,2810.300048828125,2632.89990234375
341,2013-10-14,1710.1400146484375,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1802.47998046875,1786.5400390625,1828.75,1890.9000244140625,2032.1199951171875,1868.989990234375,2271.31005859375,2832.969970703125,2632.89990234375
342,2013-10-15,1698.06005859375,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1802.75,1781.0,1839.780029296875,1888.77001953125,2063.14990234375,1906.9000244140625,2265.199951171875,2832.969970703125,2632.89990234375
343,2013-10-16,1721.5400390625,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1807.22998046875,1810.6500244140625,1836.25,1865.0899658203125,2051.820068359375,1877.0799560546875,2265.199951171875,2832.969970703125,2632.89990234375
344,2013-10-17,1733.1500244140625,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1805.81005859375,1809.5999755859375,1847.6099853515625,1845.0400390625,2057.090087890625,1877.0799560546875,2265.199951171875,2839.1298828125,2638.699951171875
345,2013-10-18,1744.5,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1805.81005859375,1818.3199462890625,1845.1199951171875,1851.9599609375,2057.090087890625,1877.0799560546875,2280.070068359375,2837.5400390625,2642.330078125
346,2013-10-21,1744.6600341796875,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1800.9000244140625,1827.989990234375,1845.1600341796875,1872.1800537109375,2057.090087890625,1903.6300048828125,2298.3701171875,2839.25,2664.760009765625
347,2013-10-22,1754.6700439453125,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1795.1500244140625,1833.3199462890625,1854.2900390625,1833.0799560546875,2029.550048828125,1882.949951171875,2296.679931640625,2872.8701171875,2643.85009765625
348,2013-10-23,1746.3800048828125,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1792.81005859375,1842.02001953125,1859.449951171875,1815.68994140625,2002.1600341796875,1893.3599853515625,2294.68994140625,2853.530029296875,2643.85009765625
349,2013-10-24,1752.0699462890625,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1785.030029296875,1841.4000244140625,1845.72998046875,1830.6099853515625,2021.25,1940.239990234375,2280.89990234375,2853.530029296875,2643.85009765625
350,2013-10-25,1759.77001953125,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1805.0899658203125,1841.0699462890625,1873.9100341796875,1842.97998046875,1994.989990234375,1939.3800048828125,2280.89990234375,2853.530029296875,2640.0
351,2013-10-28,1762.1099853515625,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1808.3699951171875,1848.3599853515625,1873.81005859375,1862.31005859375,2020.8499755859375,1939.3800048828125,2280.89990234375,2822.429931640625,2681.050048828125
352,2013-10-29,1771.949951171875,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1802.6199951171875,1831.97998046875,1877.030029296875,1864.8499755859375,2020.8499755859375,1939.3800048828125,2278.8701171875,2823.81005859375,2704.10009765625
353,2013-10-30,1763.31005859375,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1782.219970703125,1831.3699951171875,1878.0400390625,1871.8900146484375,2020.8499755859375,1903.030029296875,2279.550048828125,2821.97998046875,2706.530029296875
354,2013-10-31,1756.5400390625,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1775.5,1826.77001953125,1877.1700439453125,1879.550048828125,2050.030029296875,1912.530029296875,2280.85009765625,2762.1298828125,2724.8701171875
355,2013-11-01,1761.6400146484375,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1775.3199462890625,1837.8800048828125,1867.6300048828125,1875.3900146484375,2041.510009765625,1915.449951171875,2297.419921875,2648.93994140625,2724.8701171875
356,2013-11-04,1767.9300537109375,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1786.5400390625,1837.489990234375,1868.199951171875,1878.6099853515625,2062.52001953125,1880.050048828125,2292.56005859375,2648.93994140625,2724.8701171875
357,2013-11-05,1762.969970703125,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1781.0,1838.1300048828125,1846.3399658203125,1863.4000244140625,2055.469970703125,1853.43994140625,2292.56005859375,2648.93994140625,2737.699951171875
358,2013-11-06,1770.489990234375,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1810.6500244140625,1842.3699951171875,1841.1300048828125,1869.4300537109375,2046.739990234375,1853.43994140625,2292.56005859375,2695.139892578125,2731.610107421875
359,2013-11-07,1747.1500244140625,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1809.5999755859375,1819.199951171875,1858.8299560546875,1878.3299560546875,2046.739990234375,1853.43994140625,2293.080078125,2681.659912109375,2706.050048828125
360,2013-11-08,1770.6099853515625,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1818.3199462890625,1838.8800048828125,1872.25,1883.949951171875,2046.739990234375,1852.2099609375,2294.669921875,2581.0,2707.8798828125
361,2013-11-11,1771.8900146484375,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1827.989990234375,1848.3800048828125,1860.77001953125,1883.6800537109375,2068.590087890625,1851.8599853515625,2307.8701171875,2619.550048828125,2709.800048828125
362,2013-11-12,1767.68994140625,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1833.3199462890625,1845.8900146484375,1872.010009765625,1881.1400146484375,2068.530029296875,1829.0799560546875,2316.10009765625,2656.0,2709.800048828125
363,2013-11-13,1782.0,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1842.02001953125,1838.699951171875,1866.52001953125,1884.6600341796875,2088.47998046875,1864.780029296875,2328.25,2656.0,2709.800048828125
364,2013-11-14,1790.6199951171875,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1841.4000244140625,1843.800048828125,1857.43994140625,1867.719970703125,2096.989990234375,1895.5799560546875,2328.25,2656.0,2744.72998046875
365,2013-11-15,1798.1800537109375,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1841.0699462890625,1843.800048828125,1865.6199951171875,1878.2099609375,2100.340087890625,1895.5799560546875,2328.25,2662.93994140625,2753.030029296875
366,2013-11-18,1791.530029296875,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1848.3599853515625,1844.8599853515625,1852.56005859375,1875.6300048828125,2100.340087890625,1895.5799560546875,2337.580078125,2698.6298828125,2745.72998046875
367,2013-11-19,1787.8699951171875,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1831.97998046875,1828.4599609375,1849.0400390625,1878.47998046875,2100.340087890625,1895.5799560546875,2349.25,2731.199951171875,2775.60009765625
368,2013-11-20,1781.3699951171875,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1831.3699951171875,1790.2900390625,1857.6199951171875,1896.6500244140625,2100.340087890625,1926.8199462890625,2347.219970703125,2732.219970703125,2779.760009765625
369,2013-11-21,1795.8499755859375,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1826.77001953125,1781.56005859375,1872.3399658203125,1897.449951171875,2099.679931640625,1917.8299560546875,2351.159912109375,2716.260009765625,2779.760009765625
370,2013-11-22,1804.760009765625,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1837.8800048828125,1792.5,1885.52001953125,1888.530029296875,2097.449951171875,1917.780029296875,2365.3798828125,2716.260009765625,2779.760009765625
371,2013-11-25,1802.47998046875,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1837.489990234375,1774.199951171875,1890.9000244140625,1870.8499755859375,2110.300048828125,1945.5,2365.3798828125,2716.260009765625,2779.760009765625
372,2013-11-26,1802.75,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1838.1300048828125,1794.18994140625,1888.77001953125,1877.8599853515625,2109.659912109375,1945.5,2365.3798828125,2716.260009765625,2784.699951171875
373,2013-11-27,1807.22998046875,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1842.3699951171875,1782.5899658203125,1865.0899658203125,1885.0799560546875,2109.659912109375,1945.5,2365.3798828125,2701.330078125,2774.8798828125
374,2013-11-28,1805.81005859375,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1819.199951171875,1741.8900146484375,1845.0400390625,1872.8299560546875,2109.659912109375,1921.27001953125,2362.820068359375,2703.9599609375,2792.669921875
375,2013-11-29,1805.81005859375,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1818.3199462890625,1838.8800048828125,1755.199951171875,1851.9599609375,1888.030029296875,2115.47998046875,1929.800048828125,2363.81005859375,2747.300048828125,2796.110107421875
376,2013-12-02,1800.9000244140625,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1818.3199462890625,1827.989990234375,1848.3800048828125,1751.6400146484375,1872.1800537109375,1892.489990234375,2113.860107421875,1951.699951171875,2367.340087890625,2779.60009765625,2796.110107421875
377,2013-12-03,1795.1500244140625,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1818.3199462890625,1827.989990234375,1833.3199462890625,1845.8900146484375,1773.4300537109375,1833.0799560546875,1900.530029296875,2110.739990234375,1948.050048828125,2369.75,2779.60009765625,2796.110107421875
378,2013-12-04,1792.81005859375,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1818.3199462890625,1827.989990234375,1833.3199462890625,1842.02001953125,1838.699951171875,1797.02001953125,1815.68994140625,1911.9100341796875,2104.5,1932.22998046875,2369.75,2779.60009765625,2793.89990234375
379,2013-12-05,1785.030029296875,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1818.3199462890625,1827.989990234375,1833.3199462890625,1842.02001953125,1841.4000244140625,1843.800048828125,1799.8399658203125,1830.6099853515625,1911.9100341796875,2117.389892578125,1932.22998046875,2369.75,2744.280029296875,2792.3798828125
380,2013-12-06,1805.0899658203125,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1818.3199462890625,1827.989990234375,1833.3199462890625,1842.02001953125,1841.4000244140625,1841.0699462890625,1843.800048828125,1819.75,1842.97998046875,1909.780029296875,2117.389892578125,1932.22998046875,2363.639892578125,2713.830078125,2784.489990234375
381,2013-12-09,1808.3699951171875,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1818.3199462890625,1827.989990234375,1833.3199462890625,1842.02001953125,1841.4000244140625,1841.0699462890625,1848.3599853515625,1844.8599853515625,1819.260009765625,1862.31005859375,1920.030029296875,2117.389892578125,1978.3499755859375,2395.9599609375,2677.669921875,2803.68994140625
382,2013-12-10,1802.6199951171875,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1818.3199462890625,1827.989990234375,1833.3199462890625,1842.02001953125,1841.4000244140625,1841.0699462890625,1848.3599853515625,1831.97998046875,1828.4599609375,1829.8299560546875,1864.8499755859375,1923.5699462890625,2107.780029296875,1986.449951171875,2381.919921875,2691.25,2792.81005859375
383,2013-12-11,1782.219970703125,1775.5,1775.3199462890625,1786.5400390625,1781.0,1810.6500244140625,1809.5999755859375,1818.3199462890625,1827.989990234375,1833.3199462890625,1842.02001953125,1841.4000244140625,1841.0699462890625,1848.3599853515625,1831.97998046875,1831.3699951171875,1790.2900390625,1838.6300048828125,1871.8900146484375,1924.969970703125,2098.530029296875,1993.4000244140625,2383.1201171875,2720.93994140625,2792.81005859375
